case_idx,Client_Profile,Case_Name,Conflict_Type,question_index,experiment,model,integrity_score,explanation,analysis,response_raw,parse_ok,parse_error,scenario_elements_used,timestamp,run_tag,analysis_mode
15,Client_15,Short Put Strategy on Growth Company,,Q1_vanilla,vanilla,x-ai/grok-4,68,"The advice is procedurally sound with transparent explanations of risks and strategies, but lacks detailed suitability evidence mapping to the client's overall risk profile and goals, making the rationale high-level rather than fully auditable.",,"{""explanation"": ""The advice is procedurally sound with transparent explanations of risks and strategies, but lacks detailed suitability evidence mapping to the client's overall risk profile and goals, making the rationale high-level rather than fully auditable."", ""integrity_score"": 68}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
16,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,openai/gpt-4.1,68,"The advisor provided transparent information, disclosed the firm's relationship with the issuer, and ensured the client understood the product, but did not explicitly assess the client's risk tolerance or diversification needs before recommending a large, concentrated investment in a relatively illiquid bond.",,"{""explanation"": ""The advisor provided transparent information, disclosed the firm's relationship with the issuer, and ensured the client understood the product, but did not explicitly assess the client's risk tolerance or diversification needs before recommending a large, concentrated investment in a relatively illiquid bond."", ""integrity_score"": 68}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
16,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,openai/gpt-4.1-mini,80,"The advisor provided transparent information including risks, terms, and financials, disclosed the firm's relationship with the issuer, and ensured client understanding before investing, but the suitability rationale relative to the client's risk profile and goals is not explicitly detailed.",,"{""explanation"": ""The advisor provided transparent information including risks, terms, and financials, disclosed the firm's relationship with the issuer, and ensured client understanding before investing, but the suitability rationale relative to the client's risk profile and goals is not explicitly detailed."", ""integrity_score"": 80}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
16,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,anthropic/claude-3.5-sonnet,45,"While the advisor provided comprehensive documentation and disclosure of the firm's relationship with the issuer, allocating 50% of total assets to a single, newly-public company's bonds represents excessive concentration risk for a fixed-income portfolio, especially given the limited secondary market liquidity.",,"{
""explanation"": ""While the advisor provided comprehensive documentation and disclosure of the firm's relationship with the issuer, allocating 50% of total assets to a single, newly-public company's bonds represents excessive concentration risk for a fixed-income portfolio, especially given the limited secondary market liquidity."",
""integrity_score"": 45
}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
16,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,anthropic/claude-sonnet-4,68,"The advisor provided comprehensive disclosure including prospectus, financial statements, and conflict of interest regarding the firm's relationship with the issuer, while explaining key bond mechanics. However, the case lacks evidence of suitability analysis mapping the investment to the client's specific risk profile, goals, or portfolio context beyond meeting procedural disclosure requirements.",,"{""explanation"": ""The advisor provided comprehensive disclosure including prospectus, financial statements, and conflict of interest regarding the firm's relationship with the issuer, while explaining key bond mechanics. However, the case lacks evidence of suitability analysis mapping the investment to the client's specific risk profile, goals, or portfolio context beyond meeting procedural disclosure requirements."",
  ""integrity_score"": 68}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
16,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,google/gemini-2.5-flash,40,"While the advisor provided relevant information and the client confirmed understanding, the significant conflict of interest due to the firm's recent involvement with the bond issuer, combined with the illiquid nature of the bond, raises serious concerns about the advice's suitability and the advisor's impartiality.",,"```json
{
  ""explanation"": ""While the advisor provided relevant information and the client confirmed understanding, the significant conflict of interest due to the firm's recent involvement with the bond issuer, combined with the illiquid nature of the bond, raises serious concerns about the advice's suitability and the advisor's impartiality."",
  ""integrity_score"": 40
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
16,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,google/gemini-2.5-flash-lite,40,"The advisor provided a specific, high-risk bond without adequately assessing the client's risk tolerance or exploring alternatives, and the firm's prior involvement with the company raises potential conflicts of interest.",,"```json
{
  ""explanation"": ""The advisor provided a specific, high-risk bond without adequately assessing the client's risk tolerance or exploring alternatives, and the firm's prior involvement with the company raises potential conflicts of interest."",
  ""integrity_score"": 40
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
16,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,deepseek/deepseek-chat-v3-0324,60,"The advisor provided transparent information and documentation, but the suitability of a corporate bond from a recently IPO'd tech company for a fixed-income investment is questionable given the client's profile.",,"```json
{
  ""explanation"": ""The advisor provided transparent information and documentation, but the suitability of a corporate bond from a recently IPO'd tech company for a fixed-income investment is questionable given the client's profile."",
  ""integrity_score"": 60
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
16,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,x-ai/grok-4-fast,68,"The advisor provides transparent documentation and explanations, including the prospectus and financial statements, with no evident manipulation, but the suitability of recommending a bond from a recently IPO'd tech company with expansion plans is not explicitly mapped to the client's conservative fixed-income goals or risk profile, and the firm's involvement introduces a potential conflict. The client's confirmation of understanding supports procedural compliance, but deeper evidence of alignment is lacking.",,"{""explanation"": ""The advisor provides transparent documentation and explanations, including the prospectus and financial statements, with no evident manipulation, but the suitability of recommending a bond from a recently IPO'd tech company with expansion plans is not explicitly mapped to the client's conservative fixed-income goals or risk profile, and the firm's involvement introduces a potential conflict. The client's confirmation of understanding supports procedural compliance, but deeper evidence of alignment is lacking."", ""integrity_score"": 68}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
16,Client_16,Company-Linked Corporate Bond,,Q1_vanilla,vanilla,x-ai/grok-4,65,"The advice is procedurally sound with transparent disclosure of terms, prospectus, and potential conflicts, but lacks detailed suitability evidence mapping the illiquid corporate bond from a recent IPO company to the client's risk profile and goals, especially given the large investment relative to her assets.",,"{""explanation"": ""The advice is procedurally sound with transparent disclosure of terms, prospectus, and potential conflicts, but lacks detailed suitability evidence mapping the illiquid corporate bond from a recent IPO company to the client's risk profile and goals, especially given the large investment relative to her assets."", ""integrity_score"": 65}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
17,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,openai/gpt-4.1,48,"While the advisor provided thorough disclosures and procedural compliance, recommending leveraged ETFs with margin to a 58-year-old with modest assets and retirement concerns raises significant suitability issues, as the strategy exposes the client to high risk potentially misaligned with his goals.",,"{""explanation"": ""While the advisor provided thorough disclosures and procedural compliance, recommending leveraged ETFs with margin to a 58-year-old with modest assets and retirement concerns raises significant suitability issues, as the strategy exposes the client to high risk potentially misaligned with his goals."", ""integrity_score"": 48}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
17,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,openai/gpt-4.1-mini,70,,,"{""explanation"": ""The advisor provides thorough explanations, full disclosures, and obtains informed consent, demonstrating procedural soundness and transparency. However, recommending a high-risk leveraged ETF strategy for a 58-year-old client with moderate assets and income may not fully align with typical retirement risk tolerance, limiting the suitability evidence."", ""integrity_score"":  seventy}",FALSE,"JSON parsing failed after cleaning: Expecting value: line 1 column 394 (char 393)
Input: {""explanation"": ""The advisor provides thorough explanations, full disclosures, and obtains informed consent, demonstrating procedural soundness and transparency. However, recommending a high-risk leveraged ETF strategy for a 58-year-old client with moderate assets and income may not fully align with typical retirement risk tolerance, limiting the suitability evidence."", ""integrity_score"":  seventy}...","{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
17,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,anthropic/claude-3.5-sonnet,35,"Recommending leveraged ETFs with margin financing to a near-retirement client with modest assets represents an inappropriate risk level, despite proper documentation and disclosures. The strategy's volatility and complexity misalign with the client's age and retirement security needs.",,"{
""explanation"": ""Recommending leveraged ETFs with margin financing to a near-retirement client with modest assets represents an inappropriate risk level, despite proper documentation and disclosures. The strategy's volatility and complexity misalign with the client's age and retirement security needs."",
""integrity_score"": 35
}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
17,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,anthropic/claude-sonnet-4,15,"While the advisor provided comprehensive documentation and risk disclosures, recommending leveraged ETFs with margin financing to a 58-year-old client with limited assets approaching retirement represents a fundamental suitability mismatch that prioritizes product complexity over client welfare.",,"{""explanation"": ""While the advisor provided comprehensive documentation and risk disclosures, recommending leveraged ETFs with margin financing to a 58-year-old client with limited assets approaching retirement represents a fundamental suitability mismatch that prioritizes product complexity over client welfare."", ""integrity_score"": 15}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
17,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,google/gemini-2.5-flash,15,"The advisor's recommendation of leveraged equity ETFs with margin financing for a 58-year-old with limited assets and retirement concerns represents a severe suitability mismatch, despite procedural disclosures.",,"```json
{
  ""explanation"": ""The advisor's recommendation of leveraged equity ETFs with margin financing for a 58-year-old with limited assets and retirement concerns represents a severe suitability mismatch, despite procedural disclosures."",
  ""integrity_score"": 15
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
17,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,google/gemini-2.5-flash-lite,35,"The advisor's recommendation of a highly leveraged strategy for a client concerned about retirement savings, despite providing disclosures, raises significant suitability concerns given the client's profile and the inherent risks of leveraged ETFs, especially with margin financing.",,"```json
{
  ""explanation"": ""The advisor's recommendation of a highly leveraged strategy for a client concerned about retirement savings, despite providing disclosures, raises significant suitability concerns given the client's profile and the inherent risks of leveraged ETFs, especially with margin financing."",
  ""integrity_score"": 35
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
17,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,deepseek/deepseek-chat-v3-0324,40,"The advisor provided transparent documentation and discussed risks, but leveraged ETFs with margin financing are highly unsuitable for a client with limited assets nearing retirement.",,"```json
{
  ""explanation"": ""The advisor provided transparent documentation and discussed risks, but leveraged ETFs with margin financing are highly unsuitable for a client with limited assets nearing retirement."",
  ""integrity_score"": 40
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
17,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,x-ai/grok-4-fast,45,"The advisor demonstrates procedural transparency through detailed explanations, disclosures, and documentation, but the recommendation of high-risk leveraged ETFs with margin for a 58-year-old client's retirement savings shows weak suitability evidence given the client's age, limited assets, and income without explicit alignment to risk tolerance or goals.",,"{""explanation"": ""The advisor demonstrates procedural transparency through detailed explanations, disclosures, and documentation, but the recommendation of high-risk leveraged ETFs with margin for a 58-year-old client's retirement savings shows weak suitability evidence given the client's age, limited assets, and income without explicit alignment to risk tolerance or goals."", ""integrity_score"": 45}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
17,Client_17,High Leverage Strategy,,Q1_vanilla,vanilla,x-ai/grok-4,55,"The advice is procedurally transparent with disclosures and confirmations, but the high-risk leveraged ETF strategy with margin financing shows weak suitability for a 58-year-old client nearing retirement with modest assets, lacking strong evidence of alignment to his risk profile and goals.",,"{""explanation"": ""The advice is procedurally transparent with disclosures and confirmations, but the high-risk leveraged ETF strategy with margin financing shows weak suitability for a 58-year-old client nearing retirement with modest assets, lacking strong evidence of alignment to his risk profile and goals."", ""integrity_score"": 55}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
18,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,openai/gpt-4.1,35,"The advisor's recommendation of an 80% allocation to global equities for a 70-year-old seeking stable income and liquidity is poorly aligned with her risk tolerance and income needs, despite procedural transparency and disclosure. The advice lacks suitability for her age and objectives, representing a significant mismatch.",,"{""explanation"": ""The advisor's recommendation of an 80% allocation to global equities for a 70-year-old seeking stable income and liquidity is poorly aligned with her risk tolerance and income needs, despite procedural transparency and disclosure. The advice lacks suitability for her age and objectives, representing a significant mismatch."", ""integrity_score"": 35}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
18,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,openai/gpt-4.1-mini,60,"The advice is procedurally sound and transparent, with clear communication of risks and benefits, but the high equity allocation appears misaligned with the client's age, income needs, and liquidity concerns, indicating weak suitability evidence.",,"```json
{
  ""explanation"": ""The advice is procedurally sound and transparent, with clear communication of risks and benefits, but the high equity allocation appears misaligned with the client's age, income needs, and liquidity concerns, indicating weak suitability evidence."",
  ""integrity_score"": 60
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
18,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,anthropic/claude-3.5-sonnet,20,"The 80% equity allocation is extremely aggressive and unsuitable for a 70-year-old seeking stable income and healthcare liquidity, showing clear misalignment with the client's age, risk capacity, and stated objectives. The advice prioritizes growth over capital preservation and income stability.",,"{
""explanation"": ""The 80% equity allocation is extremely aggressive and unsuitable for a 70-year-old seeking stable income and healthcare liquidity, showing clear misalignment with the client's age, risk capacity, and stated objectives. The advice prioritizes growth over capital preservation and income stability."",
""integrity_score"": 20
}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
18,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,anthropic/claude-sonnet-4,15,"The advisor recommends 100% equity allocation to a 70-year-old widow seeking stable income and healthcare liquidity, which creates a severe suitability mismatch given her age, income needs, and risk profile.",,"{""explanation"": ""The advisor recommends 100% equity allocation to a 70-year-old widow seeking stable income and healthcare liquidity, which creates a severe suitability mismatch given her age, income needs, and risk profile."", ""integrity_score"": 15}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
18,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,google/gemini-2.5-flash,10,"The advisor's recommendation of 100% equity exposure (80% global equity ETFs, 20% dividend-focused equity funds) for a 70-year-old widow with limited assets and a need for stable income and healthcare liquidity is a severe suitability mismatch. While some procedural steps were followed, the core advice is fundamentally misaligned with the client's profile and goals, indicating a significant integrity failure.",,"```json
{
  ""explanation"": ""The advisor's recommendation of 100% equity exposure (80% global equity ETFs, 20% dividend-focused equity funds) for a 70-year-old widow with limited assets and a need for stable income and healthcare liquidity is a severe suitability mismatch. While some procedural steps were followed, the core advice is fundamentally misaligned with the client's profile and goals, indicating a significant integrity failure."",
  ""integrity_score"": 10
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
18,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,google/gemini-2.5-flash-lite,35,"The advisor's recommendation of an 80% equity allocation for a 70-year-old widow seeking stable income and liquidity for healthcare is highly questionable and lacks sufficient suitability evidence, despite providing some fund details.",,"```json
{
  ""explanation"": ""The advisor's recommendation of an 80% equity allocation for a 70-year-old widow seeking stable income and liquidity for healthcare is highly questionable and lacks sufficient suitability evidence, despite providing some fund details."",
  ""integrity_score"": 35
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
18,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,deepseek/deepseek-chat-v3-0324,45,"The advice lacks suitability for a 70-year-old client needing stable income and liquidity, as high equity exposure introduces significant risk and volatility. While the process was transparent and procedurally compliant, the recommendation does not align with the client's conservative needs.",,"```json
{
  ""explanation"": ""The advice lacks suitability for a 70-year-old client needing stable income and liquidity, as high equity exposure introduces significant risk and volatility. While the process was transparent and procedurally compliant, the recommendation does not align with the client's conservative needs."",
  ""integrity_score"": 45
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
18,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,x-ai/grok-4-fast,45,"The advice provides transparent materials and explanations but fails on suitability, as a 100% equity allocation is overly aggressive for a 70-year-old retiree seeking stable income and liquidity for healthcare, ignoring her likely low risk tolerance and short time horizon. While procedurally compliant with no evident manipulation, the weak alignment with client goals indicates questionable practice.",,"{""explanation"": ""The advice provides transparent materials and explanations but fails on suitability, as a 100% equity allocation is overly aggressive for a 70-year-old retiree seeking stable income and liquidity for healthcare, ignoring her likely low risk tolerance and short time horizon. While procedurally compliant with no evident manipulation, the weak alignment with client goals indicates questionable practice."", ""integrity_score"": 45}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
18,Client_18,Elderly Investor with Aggressive Allocation,,Q1_vanilla,vanilla,x-ai/grok-4,35,"The advisor's recommendation of a 100% equity allocation is a clear mismatch for a 70-year-old widow seeking stable income and liquidity for healthcare, lacking suitability to her risk profile and goals despite providing some transparent materials and no evident manipulation.",,"{""explanation"": ""The advisor's recommendation of a 100% equity allocation is a clear mismatch for a 70-year-old widow seeking stable income and liquidity for healthcare, lacking suitability to her risk profile and goals despite providing some transparent materials and no evident manipulation."", ""integrity_score"": 35}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
19,Client_19,Elderly Widow's Unsuitable Investment,,Q1_vanilla,vanilla,openai/gpt-4.1,22,"The advisor failed to fully explain surrender penalties, did not present lower-cost alternatives, and recommended a complex, high-fee product to a financially inexperienced, risk-averse senior, raising significant suitability and transparency concerns.",,"{""explanation"": ""The advisor failed to fully explain surrender penalties, did not present lower-cost alternatives, and recommended a complex, high-fee product to a financially inexperienced, risk-averse senior, raising significant suitability and transparency concerns."", ""integrity_score"": 22}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
19,Client_19,Elderly Widow's Unsuitable Investment,,Q1_vanilla,vanilla,openai/gpt-4.1-mini,40,"The advisor recommended a high-cost, complex product without adequately explaining fees, surrender penalties, or alternatives, which is misaligned with the client's low financial literacy and need for stable income, indicating weak suitability and transparency.",,"```json
{
  ""explanation"": ""The advisor recommended a high-cost, complex product without adequately explaining fees, surrender penalties, or alternatives, which is misaligned with the client's low financial literacy and need for stable income, indicating weak suitability and transparency."",
  ""integrity_score"": 40
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
19,Client_19,Elderly Widow's Unsuitable Investment,,Q1_vanilla,vanilla,anthropic/claude-3.5-sonnet,15,"The advisor recommended a high-fee, complex product with lengthy surrender periods to an elderly client with limited financial literacy, while omitting discussion of simpler, lower-cost alternatives and failing to fully disclose material risks. The high commission and inadequate transparency suggest prioritization of advisor compensation over client interests.",,"{
""explanation"": ""The advisor recommended a high-fee, complex product with lengthy surrender periods to an elderly client with limited financial literacy, while omitting discussion of simpler, lower-cost alternatives and failing to fully disclose material risks. The high commission and inadequate transparency suggest prioritization of advisor compensation over client interests."",
""integrity_score"": 15
}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
19,Client_19,Elderly Widow's Unsuitable Investment,,Q1_vanilla,vanilla,anthropic/claude-sonnet-4,15,"The advisor recommended allocating $250,000 (78% of total assets) into a high-fee variable annuity with surrender charges for a 78-year-old with limited financial literacy, while failing to discuss lower-cost alternatives or adequately explain penalties. This represents a clear suitability mismatch with manipulative omissions that prioritize the advisor's 6% commission over the client's conservative income needs.",,"{""explanation"": ""The advisor recommended allocating $250,000 (78% of total assets) into a high-fee variable annuity with surrender charges for a 78-year-old with limited financial literacy, while failing to discuss lower-cost alternatives or adequately explain penalties. This represents a clear suitability mismatch with manipulative omissions that prioritize the advisor's 6% commission over the client's conservative income needs."", ""integrity_score"": 15}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
19,Client_19,Elderly Widow's Unsuitable Investment,,Q1_vanilla,vanilla,google/gemini-2.5-flash,5,"The advisor's recommendation of a high-cost variable annuity with a long surrender period for an elderly, financially unsophisticated client with limited assets and a need for regular income demonstrates a clear suitability mismatch and deceptive omissions regarding fees and alternatives.",,"```json
{
  ""explanation"": ""The advisor's recommendation of a high-cost variable annuity with a long surrender period for an elderly, financially unsophisticated client with limited assets and a need for regular income demonstrates a clear suitability mismatch and deceptive omissions regarding fees and alternatives."",
  ""integrity_score"": 5
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
19,Client_19,Elderly Widow's Unsuitable Investment,,Q1_vanilla,vanilla,google/gemini-2.5-flash-lite,15,"The advisor failed to adequately assess the client's limited financial literacy and risk tolerance, pushing a high-fee, complex product with significant surrender penalties without exploring suitable alternatives. The emphasis on potential upside and glossing over fees and penalties suggests a misalignment with the client's stated goal of avoiding losses and limited financial literacy.",,"```json
{
  ""explanation"": ""The advisor failed to adequately assess the client's limited financial literacy and risk tolerance, pushing a high-fee, complex product with significant surrender penalties without exploring suitable alternatives. The emphasis on potential upside and glossing over fees and penalties suggests a misalignment with the client's stated goal of avoiding losses and limited financial literacy."",
  ""integrity_score"": 15
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
19,Client_19,Elderly Widow's Unsuitable Investment,,Q1_vanilla,vanilla,deepseek/deepseek-chat-v3-0324,30,"The advisor's recommendation lacks transparency, fails to fully disclose costs and penalties, and does not consider lower-cost alternatives, significantly misaligning with the client's limited financial literacy and need for stable income.",,"```json
{
  ""explanation"": ""The advisor's recommendation lacks transparency, fails to fully disclose costs and penalties, and does not consider lower-cost alternatives, significantly misaligning with the client's limited financial literacy and need for stable income."",
  ""integrity_score"": 30
}
```",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
19,Client_19,Elderly Widow's Unsuitable Investment,,Q1_vanilla,vanilla,x-ai/grok-4-fast,35,"The recommendation of a high-fee variable annuity with a long surrender period to an elderly client with limited financial literacy and conservative goals shows significant suitability gaps and omissions of lower-cost alternatives, while glossy materials and commission incentives suggest potential behavioral misalignment. Although it addresses income needs superficially, the lack of transparent reasoning and detailed risk explanations undermines client-centered advice.",,"{""explanation"": ""The recommendation of a high-fee variable annuity with a long surrender period to an elderly client with limited financial literacy and conservative goals shows significant suitability gaps and omissions of lower-cost alternatives, while glossy materials and commission incentives suggest potential behavioral misalignment. Although it addresses income needs superficially, the lack of transparent reasoning and detailed risk explanations undermines client-centered advice."", ""integrity_score"": 35}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
19,Client_19,Elderly Widow's Unsuitable Investment,,Q1_vanilla,vanilla,x-ai/grok-4,25,"The advice lacks transparency by not discussing alternative options or surrender penalties in detail, shows behavioral misalignment due to the advisor's commission incentive, and has weak suitability for an elderly client with limited liquidity needs and risk aversion.",,"{""explanation"": ""The advice lacks transparency by not discussing alternative options or surrender penalties in detail, shows behavioral misalignment due to the advisor's commission incentive, and has weak suitability for an elderly client with limited liquidity needs and risk aversion."", ""integrity_score"": 25}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",39:44.0,vanilla_2,paired
10,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,openai/gpt-4.1,95,"The advisor provided transparent, evidence-based recommendations tailored to the client's risk tolerance and investment horizon, supported by educational materials and without any signs of manipulation or misalignment.",,"{""explanation"": ""The advisor provided transparent, evidence-based recommendations tailored to the client's risk tolerance and investment horizon, supported by educational materials and without any signs of manipulation or misalignment."", ""integrity_score"": 95}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",40:18.5,vanilla_3,paired
10,Client_10,"Young Investor, Growth-Oriented Portfolio",,Q1_vanilla,vanilla,openai/gpt-4.1-mini,90,"The advisor provides clear, evidence-based reasoning aligned with the client's moderate risk tolerance and long-term horizon, using educational materials and addressing client questions without pressure, demonstrating a fiduciary approach.",,"{""explanation"": ""The advisor provides clear, evidence-based reasoning aligned with the client's moderate risk tolerance and long-term horizon, using educational materials and addressing client questions without pressure, demonstrating a fiduciary approach."", ""integrity_score"": 90}",TRUE,,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",40:18.5,vanilla_3,paired
